client_id,client_name,entity_type,industry_sector,region,credit_rating,rating_ordinal,debt_to_equity,interest_coverage,ebitda_margin,annual_sales_m,yield_spread_bps,debt_to_gdp,coupon_rate,yield_to_maturity,remaining_maturity,ead_m,seniority,collateral_type,historic_default,recovery_rate
SOV_063,Empire of Aethelgard II,Sovereign,Sovereign,US,BB,5,,,,,337.4,1.1382,0.0673,0.0687,5.7,32.83,Senior Unsecured,Unsecured,0,0.6085
SOV_064,Republic of Kaelen II,Sovereign,Sovereign,US,AA,2,,,,,34.6,0.6071,0.0354,0.0385,9.4,68.34,Senior Secured,Financial Collateral,0,0.809
SOV_065,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,South Africa,AAA,1,,,,,20.7,0.2,0.036,0.0371,7.0,78.58,Senior Unsecured,Unsecured,0,0.3404
SOV_066,Republic of Valoria II,Sovereign,Sovereign,South Africa,BBB,4,,,,,278.2,0.8838,0.0614,0.0628,3.1,14.43,Senior Unsecured,Unsecured,0,0.2498
SOV_067,Federal Republic of Oromia II,Sovereign,Sovereign,Germany,AA,2,,,,,45.6,0.4553,0.036,0.0396,7.9,86.1,Senior Unsecured,Unsecured,0,0.3505
SOV_068,Democratic Republic of Gaea II,Sovereign,Sovereign,UK,BBB,4,,,,,196.3,0.8458,0.0539,0.0546,7.3,102.67,Senior Unsecured,Unsecured,0,0.3861
SOV_069,Kingdom of Hyperborea II,Sovereign,Sovereign,India,BBB,4,,,,,266.9,0.9937,0.0587,0.0617,7.5,69.76,Senior Unsecured,Unsecured,0,0.3854
SOV_070,Republic of Austri II,Sovereign,Sovereign,India,CCC/C,7,,,,,850.0,1.2877,0.1191,0.12,6.2,34.76,Senior Unsecured,Unsecured,1,0.4343
SOV_071,State of Vesper II,Sovereign,Sovereign,South Africa,CCC/C,7,,,,,1030.4,1.4754,0.1359,0.138,6.0,29.58,Senior Unsecured,Unsecured,1,0.4502
SOV_072,Union of Valerius II,Sovereign,Sovereign,India,A,3,,,,,92.4,0.4944,0.0421,0.0442,3.8,16.57,Senior Unsecured,Unsecured,0,0.4504
SOV_073,Republic of Eldoria II,Sovereign,Sovereign,Germany,AA,2,,,,,47.9,0.5539,0.0382,0.0398,9.3,36.26,Senior Unsecured,Unsecured,0,0.2958
SOV_074,Kingdom of Novaria II,Sovereign,Sovereign,UK,BB,5,,,,,395.6,0.8248,0.0718,0.0746,2.1,17.6,Senior Unsecured,Unsecured,0,0.3899
SOV_075,Sovereign State of Thaloria II,Sovereign,Sovereign,UK,A,3,,,,,88.8,0.53,0.0414,0.0439,3.1,57.41,Senior Unsecured,Unsecured,0,0.4228
SOV_076,Federation of Asturia II,Sovereign,Sovereign,US,A,3,,,,,87.0,0.5089,0.0436,0.0437,6.7,38.81,Senior Unsecured,Unsecured,0,0.4018
SOV_077,Republic of Lysandra II,Sovereign,Sovereign,Germany,A,3,,,,,80.7,0.4985,0.0413,0.0431,1.3,30.44,Senior Unsecured,Unsecured,0,0.3845
SOV_078,Republic of Patria II,Sovereign,Sovereign,US,A,3,,,,,105.6,0.6975,0.0447,0.0456,2.7,61.95,Senior Unsecured,Unsecured,0,0.4522
SOV_079,Kingdom of Solaria II,Sovereign,Sovereign,US,AA,2,,,,,52.6,0.4188,0.0381,0.0403,2.3,79.98,Senior Secured,Financial Collateral,0,0.8261
SOV_080,Commonwealth of Orion II,Sovereign,Sovereign,Brazil,AA,2,,,,,37.9,0.5183,0.0367,0.0388,8.9,16.25,Senior Unsecured,Unsecured,0,0.3912
SOV_081,Sovereign State of Elysia II,Sovereign,Sovereign,Germany,BBB,4,,,,,191.6,0.906,0.0521,0.0542,2.9,26.56,Senior Unsecured,Unsecured,0,0.4806
SOV_082,Federation of Zenith II,Sovereign,Sovereign,Brazil,AA,2,,,,,52.5,0.4033,0.0383,0.0402,2.3,110.93,Senior Unsecured,Unsecured,0,0.5158
SOV_083,United Provinces of Arcadia II,Sovereign,Sovereign,UK,AA,2,,,,,44.4,0.2806,0.0373,0.0394,7.1,98.33,Senior Unsecured,Unsecured,0,0.3252
SOV_084,Emirate of Al-Jamil II,Sovereign,Sovereign,Germany,BBB,4,,,,,289.9,0.8389,0.0632,0.064,8.5,195.77,Senior Unsecured,Unsecured,0,0.4146
SOV_085,Republic of Thalassa II,Sovereign,Sovereign,US,A,3,,,,,98.5,0.6519,0.0437,0.0449,4.2,16.47,Senior Unsecured,Unsecured,0,0.4434
SOV_086,Kingdom of Freya II,Sovereign,Sovereign,UK,BB,5,,,,,407.6,0.7353,0.0733,0.0758,2.8,135.45,Senior Unsecured,Unsecured,1,0.3573
SOV_087,Union of Boreas II,Sovereign,Sovereign,India,BBB,4,,,,,207.2,0.8355,0.0544,0.0557,4.2,18.63,Senior Unsecured,Unsecured,0,0.5308
SOV_088,Republic of Zephyr II,Sovereign,Sovereign,South Africa,AAA,1,,,,,15.5,0.4472,0.0328,0.0365,5.8,60.91,Senior Secured,Financial Collateral,0,0.9221
SOV_089,Empire of Aethelgard II,Sovereign,Sovereign,US,B,6,,,,,759.3,1.1848,0.1091,0.1109,2.4,54.7,Senior Unsecured,Unsecured,0,0.3193
SOV_090,Republic of Kaelen II,Sovereign,Sovereign,Brazil,B,6,,,,,516.5,1.271,0.0833,0.0866,7.6,21.23,Senior Unsecured,Unsecured,1,0.3126
SOV_091,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,Brazil,AA,2,,,,,37.7,0.7862,0.0373,0.0388,3.4,10.59,Senior Unsecured,Unsecured,0,0.5161
SOV_092,Republic of Valoria II,Sovereign,Sovereign,US,CCC/C,7,,,,,1153.1,1.4953,0.1477,0.1503,7.3,53.13,Senior Unsecured,Unsecured,1,0.5922
SOV_093,Federal Republic of Oromia II,Sovereign,Sovereign,India,B,6,,,,,813.2,1.0939,0.1136,0.1163,8.2,65.82,Senior Unsecured,Unsecured,0,0.3907
SOV_094,Democratic Republic of Gaea II,Sovereign,Sovereign,South Africa,AA,2,,,,,50.8,0.4167,0.0376,0.0401,4.8,35.89,Senior Unsecured,Unsecured,0,0.3493
SOV_095,Kingdom of Hyperborea II,Sovereign,Sovereign,South Africa,A,3,,,,,108.7,0.5184,0.0437,0.0459,3.0,61.44,Senior Secured,Financial Collateral,0,0.9141
SOV_096,Republic of Austri II,Sovereign,Sovereign,India,BBB,4,,,,,157.6,1.0373,0.0489,0.0508,1.6,65.57,Senior Unsecured,Unsecured,0,0.5959
SOV_097,State of Vesper II,Sovereign,Sovereign,Germany,AAA,1,,,,,20.3,0.2771,0.0362,0.037,2.9,19.86,Senior Unsecured,Unsecured,0,0.441
SOV_098,Union of Valerius II,Sovereign,Sovereign,Germany,BBB,4,,,,,211.6,0.6548,0.0554,0.0562,5.2,30.95,Senior Secured,Financial Collateral,0,0.9397
SOV_099,Republic of Eldoria II,Sovereign,Sovereign,Germany,BBB,4,,,,,224.1,0.7282,0.0554,0.0574,7.1,59.37,Senior Unsecured,Unsecured,0,0.5397
SOV_100,Kingdom of Novaria II,Sovereign,Sovereign,US,A,3,,,,,87.3,0.4979,0.0403,0.0437,9.3,42.16,Senior Unsecured,Unsecured,0,0.3888
SOV_101,Sovereign State of Thaloria II,Sovereign,Sovereign,US,AA,2,,,,,45.6,0.5403,0.0382,0.0396,6.3,106.5,Senior Unsecured,Unsecured,0,0.3209
SOV_102,Federation of Asturia II,Sovereign,Sovereign,UK,CCC/C,7,,,,,1200.0,1.4962,0.15,0.155,2.1,24.14,Subordinated,Unsecured,0,0.189
SOV_103,Republic of Lysandra II,Sovereign,Sovereign,South Africa,A,3,,,,,106.4,0.5393,0.0441,0.0456,5.2,92.04,Senior Secured,Financial Collateral,0,0.8842
SOV_104,Republic of Patria II,Sovereign,Sovereign,US,B,6,,,,,628.8,1.1158,0.0966,0.0979,5.8,33.83,Senior Unsecured,Unsecured,0,0.499
SOV_105,Kingdom of Solaria II,Sovereign,Sovereign,Brazil,BB,5,,,,,422.0,0.8427,0.0754,0.0772,6.4,33.91,Senior Unsecured,Unsecured,0,0.3355
SOV_106,Commonwealth of Orion II,Sovereign,Sovereign,Brazil,B,6,,,,,533.6,1.3346,0.0871,0.0884,6.5,95.97,Senior Unsecured,Unsecured,0,0.346
SOV_107,Sovereign State of Elysia II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1200.0,1.2045,0.15,0.155,8.0,97.97,Subordinated,Unsecured,0,0.1421
SOV_108,Federation of Zenith II,Sovereign,Sovereign,Germany,AAA,1,,,,,14.8,0.4113,0.0329,0.0365,4.2,56.09,Senior Unsecured,Unsecured,0,0.4083
SOV_109,United Provinces of Arcadia II,Sovereign,Sovereign,South Africa,BBB,4,,,,,269.8,0.63,0.0604,0.062,6.0,18.06,Senior Secured,Financial Collateral,0,0.8087
SOV_110,Emirate of Al-Jamil II,Sovereign,Sovereign,Brazil,BB,5,,,,,395.3,0.8905,0.0728,0.0745,2.3,60.56,Senior Secured,Financial Collateral,0,0.9045
SOV_111,Republic of Thalassa II,Sovereign,Sovereign,South Africa,BBB,4,,,,,261.4,0.9002,0.0587,0.0611,5.0,77.8,Senior Unsecured,Unsecured,0,0.4607
SOV_112,Kingdom of Freya II,Sovereign,Sovereign,Germany,A,3,,,,,116.6,0.5393,0.0458,0.0467,4.0,210.12,Subordinated,Unsecured,0,0.1996
SOV_113,Union of Boreas II,Sovereign,Sovereign,India,AAA,1,,,,,26.2,0.4636,0.0357,0.0376,4.5,59.33,Senior Unsecured,Unsecured,0,0.4997
SOV_114,Republic of Zephyr II,Sovereign,Sovereign,UK,BBB,4,,,,,172.9,0.5518,0.05,0.0523,1.7,90.49,Subordinated,Unsecured,0,0.2402
SOV_115,Empire of Aethelgard II,Sovereign,Sovereign,South Africa,A,3,,,,,90.7,0.653,0.0412,0.0441,5.1,41.15,Senior Unsecured,Unsecured,0,0.4535
SOV_116,Republic of Kaelen II,Sovereign,Sovereign,UK,BBB,4,,,,,260.4,0.7444,0.0576,0.061,1.4,31.94,Senior Unsecured,Unsecured,0,0.4906
SOV_117,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,South Africa,BB,5,,,,,350.0,0.7583,0.0681,0.07,8.8,52.44,Senior Unsecured,Unsecured,0,0.5698
SOV_118,Republic of Valoria II,Sovereign,Sovereign,South Africa,CCC/C,7,,,,,1178.0,1.3031,0.1495,0.1528,2.4,38.54,Senior Unsecured,Unsecured,1,0.4725
SOV_119,Federal Republic of Oromia II,Sovereign,Sovereign,Germany,BB,5,,,,,384.7,0.9199,0.0698,0.0735,3.0,42.41,Senior Unsecured,Unsecured,0,0.4061
SOV_120,Democratic Republic of Gaea II,Sovereign,Sovereign,India,BBB,4,,,,,200.4,0.6568,0.0537,0.055,2.2,23.74,Senior Unsecured,Unsecured,0,0.4324
SOV_121,Kingdom of Hyperborea II,Sovereign,Sovereign,Germany,A,3,,,,,93.2,0.5251,0.043,0.0443,3.9,60.35,Subordinated,Unsecured,0,0.2581
SOV_122,Republic of Austri II,Sovereign,Sovereign,UK,BBB,4,,,,,249.7,0.8846,0.0572,0.06,3.9,127.67,Senior Unsecured,Unsecured,0,0.4483
SOV_123,State of Vesper II,Sovereign,Sovereign,UK,CCC/C,7,,,,,1091.7,1.5,0.142,0.1442,7.8,28.67,Senior Unsecured,Unsecured,1,0.5539
SOV_124,Union of Valerius II,Sovereign,Sovereign,Brazil,AA,2,,,,,46.9,0.349,0.0389,0.0397,2.0,25.2,Senior Secured,Financial Collateral,0,0.883
SOV_125,Republic of Eldoria II,Sovereign,Sovereign,South Africa,A,3,,,,,84.6,0.7775,0.0409,0.0435,9.4,75.51,Senior Unsecured,Unsecured,0,0.4729
SOV_126,Kingdom of Novaria II,Sovereign,Sovereign,Brazil,BBB,4,,,,,188.7,0.7464,0.0514,0.0539,8.2,41.33,Senior Unsecured,Unsecured,0,0.372
SOV_127,Sovereign State of Thaloria II,Sovereign,Sovereign,UK,A,3,,,,,89.0,0.7065,0.0408,0.0439,3.8,42.12,Senior Unsecured,Unsecured,0,0.438
SOV_128,Federation of Asturia II,Sovereign,Sovereign,South Africa,A,3,,,,,87.6,0.6625,0.0416,0.0438,2.9,52.11,Senior Unsecured,Unsecured,0,0.3943
SOV_129,Republic of Lysandra II,Sovereign,Sovereign,Brazil,BBB,4,,,,,186.2,0.7157,0.05,0.0536,9.7,19.28,Senior Unsecured,Unsecured,0,0.5854
SOV_130,Republic of Patria II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1057.1,1.3168,0.1388,0.1407,7.5,58.28,Senior Secured,Financial Collateral,0,0.8376
SOV_131,Kingdom of Solaria II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1053.7,1.2865,0.1383,0.1404,4.7,105.17,Senior Unsecured,Unsecured,0,0.366
SOV_132,Commonwealth of Orion II,Sovereign,Sovereign,India,BBB,4,,,,,183.8,0.737,0.0517,0.0534,6.1,224.77,Senior Unsecured,Unsecured,0,0.4698
SOV_133,Sovereign State of Elysia II,Sovereign,Sovereign,Brazil,BBB,4,,,,,263.2,0.6094,0.0593,0.0613,5.2,78.27,Senior Unsecured,Unsecured,0,0.4279
SOV_134,Federation of Zenith II,Sovereign,Sovereign,Brazil,BBB,4,,,,,205.3,0.5582,0.0539,0.0555,7.2,72.81,Senior Unsecured,Unsecured,0,0.4744
SOV_135,United Provinces of Arcadia II,Sovereign,Sovereign,Germany,AA,2,,,,,50.1,0.3794,0.0369,0.04,5.6,65.33,Senior Unsecured,Unsecured,0,0.4175
SOV_136,Emirate of Al-Jamil II,Sovereign,Sovereign,South Africa,AA,2,,,,,48.6,0.6434,0.0377,0.0399,4.0,77.23,Senior Unsecured,Unsecured,0,0.4362
SOV_137,Republic of Thalassa II,Sovereign,Sovereign,UK,AA,2,,,,,46.2,0.3151,0.0394,0.0396,9.0,110.19,Senior Unsecured,Unsecured,0,0.4541
SOV_138,Kingdom of Freya II,Sovereign,Sovereign,Germany,BBB,4,,,,,226.9,0.8041,0.0559,0.0577,8.0,129.77,Senior Unsecured,Unsecured,0,0.3475
SOV_139,Union of Boreas II,Sovereign,Sovereign,UK,BBB,4,,,,,204.9,0.777,0.0518,0.0555,4.2,22.59,Senior Unsecured,Unsecured,0,0.5061
SOV_140,Republic of Zephyr II,Sovereign,Sovereign,Brazil,A,3,,,,,91.7,0.6785,0.0434,0.0442,7.2,40.8,Senior Unsecured,Unsecured,0,0.5073
SOV_141,Empire of Aethelgard II,Sovereign,Sovereign,Germany,AA,2,,,,,33.7,0.5689,0.0373,0.0384,9.6,25.09,Senior Unsecured,Unsecured,0,0.4631
SOV_142,Republic of Kaelen II,Sovereign,Sovereign,Brazil,AAA,1,,,,,17.8,0.2761,0.0348,0.0368,6.0,30.96,Senior Secured,Financial Collateral,0,0.8036
SOV_143,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,Germany,BBB,4,,,,,268.6,0.7421,0.0601,0.0619,6.4,84.2,Senior Unsecured,Unsecured,0,0.4332
SOV_144,Republic of Valoria II,Sovereign,Sovereign,UK,AA,2,,,,,47.4,0.6649,0.036,0.0397,9.6,180.89,Senior Unsecured,Unsecured,0,0.4058
SOV_145,Federal Republic of Oromia II,Sovereign,Sovereign,Germany,AA,2,,,,,32.9,0.5709,0.035,0.0383,9.0,39.77,Senior Unsecured,Unsecured,0,0.568
SOV_146,Democratic Republic of Gaea II,Sovereign,Sovereign,Germany,AA,2,,,,,47.8,0.446,0.0381,0.0398,4.9,119.12,Senior Unsecured,Unsecured,0,0.4655
SOV_147,Kingdom of Hyperborea II,Sovereign,Sovereign,Brazil,AAA,1,,,,,24.7,0.2,0.0369,0.0375,8.6,68.53,Senior Unsecured,Unsecured,0,0.4218
SOV_148,Republic of Austri II,Sovereign,Sovereign,South Africa,AA,2,,,,,53.2,0.4351,0.0374,0.0403,5.9,40.25,Senior Unsecured,Unsecured,0,0.4991
SOV_149,State of Vesper II,Sovereign,Sovereign,US,AA,2,,,,,36.2,0.4723,0.0361,0.0386,2.3,43.51,Senior Unsecured,Unsecured,0,0.3727
SOV_150,Union of Valerius II,Sovereign,Sovereign,Brazil,A,3,,,,,93.2,0.4796,0.042,0.0443,9.7,26.32,Senior Unsecured,Unsecured,0,0.5174
SOV_151,Republic of Eldoria II,Sovereign,Sovereign,India,AAA,1,,,,,21.8,0.3064,0.0365,0.0372,9.7,13.74,Senior Unsecured,Unsecured,0,0.489
SOV_152,Kingdom of Novaria II,Sovereign,Sovereign,US,A,3,,,,,113.0,0.3926,0.0455,0.0463,8.4,36.78,Senior Unsecured,Unsecured,0,0.3728
SOV_153,Sovereign State of Thaloria II,Sovereign,Sovereign,UK,AA,2,,,,,47.4,0.5895,0.0376,0.0397,3.5,19.53,Senior Unsecured,Unsecured,0,0.407
SOV_154,Federation of Asturia II,Sovereign,Sovereign,UK,AA,2,,,,,43.8,0.434,0.0384,0.0394,5.6,41.03,Senior Unsecured,Unsecured,0,0.317
SOV_155,Republic of Lysandra II,Sovereign,Sovereign,South Africa,AAA,1,,,,,15.4,0.2,0.0327,0.0365,3.8,40.62,Senior Unsecured,Unsecured,0,0.4634
SOV_156,Republic of Patria II,Sovereign,Sovereign,South Africa,BB,5,,,,,395.1,0.7728,0.0722,0.0745,5.6,293.72,Senior Unsecured,Unsecured,1,0.4966
SOV_157,Kingdom of Solaria II,Sovereign,Sovereign,US,B,6,,,,,776.2,1.109,0.1097,0.1126,8.5,35.8,Senior Unsecured,Unsecured,1,0.5497
SOV_158,Commonwealth of Orion II,Sovereign,Sovereign,India,BB,5,,,,,485.0,0.9492,0.0823,0.0835,5.3,85.35,Senior Unsecured,Unsecured,0,0.4188
SOV_159,Sovereign State of Elysia II,Sovereign,Sovereign,Brazil,AAA,1,,,,,23.0,0.3658,0.0345,0.0373,1.7,14.93,Senior Unsecured,Unsecured,0,0.4276
SOV_160,Federation of Zenith II,Sovereign,Sovereign,South Africa,BBB,4,,,,,199.7,0.8422,0.0523,0.055,3.1,5.42,Senior Unsecured,Unsecured,0,0.4246
SOV_161,United Provinces of Arcadia II,Sovereign,Sovereign,Brazil,AA,2,,,,,50.3,0.5609,0.0392,0.04,9.0,287.37,Senior Unsecured,Unsecured,0,0.4898
SOV_162,Emirate of Al-Jamil II,Sovereign,Sovereign,Brazil,A,3,,,,,96.7,0.7946,0.0434,0.0447,1.3,22.75,Senior Unsecured,Unsecured,0,0.4561
SOV_163,Republic of Thalassa II,Sovereign,Sovereign,Germany,BBB,4,,,,,248.4,0.4179,0.0551,0.0598,5.7,143.07,Senior Unsecured,Unsecured,0,0.4742
SOV_164,Kingdom of Freya II,Sovereign,Sovereign,UK,A,3,,,,,82.0,0.6558,0.0397,0.0432,2.3,18.09,Senior Secured,Financial Collateral,0,0.8416
SOV_165,Union of Boreas II,Sovereign,Sovereign,US,BB,5,,,,,391.5,1.134,0.0722,0.0742,8.4,112.85,Senior Unsecured,Unsecured,1,0.4305
SOV_166,Republic of Zephyr II,Sovereign,Sovereign,UK,BB,5,,,,,451.6,0.9613,0.0772,0.0802,7.5,33.1,Senior Unsecured,Unsecured,0,0.4112
SOV_167,Empire of Aethelgard II,Sovereign,Sovereign,US,A,3,,,,,53.2,0.6006,0.0388,0.0403,2.7,23.75,Senior Unsecured,Unsecured,0,0.4462
SOV_168,Republic of Kaelen II,Sovereign,Sovereign,US,AA,2,,,,,35.8,0.4755,0.0377,0.0386,7.6,11.3,Subordinated,Unsecured,0,0.2278
SOV_169,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,Germany,AAA,1,,,,,18.1,0.2,0.0346,0.0368,7.3,17.18,Senior Unsecured,Unsecured,0,0.4431
SOV_170,Republic of Valoria II,Sovereign,Sovereign,UK,AA,2,,,,,41.3,0.7062,0.0375,0.0391,2.3,34.64,Senior Unsecured,Unsecured,0,0.4053
SOV_171,Federal Republic of Oromia II,Sovereign,Sovereign,India,BBB,4,,,,,278.5,0.7739,0.0607,0.0629,1.3,62.56,Senior Unsecured,Unsecured,0,0.5339
SOV_172,Democratic Republic of Gaea II,Sovereign,Sovereign,US,A,3,,,,,84.6,0.4264,0.0424,0.0435,2.4,40.51,Senior Unsecured,Unsecured,0,0.4142
SOV_173,Kingdom of Hyperborea II,Sovereign,Sovereign,South Africa,CCC/C,7,,,,,980.7,1.0889,0.1321,0.1331,2.3,34.04,Senior Secured,Financial Collateral,1,0.8376
SOV_174,Republic of Austri II,Sovereign,Sovereign,Brazil,BBB,4,,,,,182.7,0.8336,0.0506,0.0533,1.8,72.48,Senior Unsecured,Unsecured,0,0.3254
SOV_175,State of Vesper II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1200.0,1.485,0.15,0.155,7.9,49.28,Subordinated,Unsecured,1,0.2207
SOV_176,Union of Valerius II,Sovereign,Sovereign,India,BBB,4,,,,,230.2,0.8052,0.0551,0.058,3.7,15.54,Senior Unsecured,Unsecured,0,0.507
SOV_177,Republic of Eldoria II,Sovereign,Sovereign,US,B,6,,,,,725.2,1.2025,0.1047,0.1075,8.3,83.76,Senior Unsecured,Unsecured,0,0.4658
SOV_178,Kingdom of Novaria II,Sovereign,Sovereign,India,AAA,1,,,,,20.1,0.2172,0.0351,0.037,8.1,35.73,Senior Unsecured,Unsecured,0,0.4524
SOV_179,Sovereign State of Thaloria II,Sovereign,Sovereign,Brazil,BBB,4,,,,,271.6,0.6729,0.0599,0.0622,5.0,26.95,Senior Unsecured,Unsecured,0,0.3834
SOV_180,Federation of Asturia II,Sovereign,Sovereign,Germany,AA,2,,,,,45.6,0.4564,0.0369,0.0396,7.0,42.21,Senior Unsecured,Unsecured,0,0.3851
SOV_181,Republic of Lysandra II,Sovereign,Sovereign,Germany,BBB,4,,,,,218.9,0.5873,0.0554,0.0569,4.1,12.21,Senior Unsecured,Unsecured,0,0.2947
SOV_182,Republic of Patria II,Sovereign,Sovereign,Brazil,A,3,,,,,77.7,0.4668,0.041,0.0428,8.5,23.0,Senior Secured,Financial Collateral,0,0.7659
SOV_183,Kingdom of Solaria II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1179.0,1.3467,0.15,0.1529,2.8,18.49,Senior Unsecured,Unsecured,0,0.5181
SOV_184,Commonwealth of Orion II,Sovereign,Sovereign,UK,AAA,1,,,,,22.3,0.3419,0.0349,0.0372,6.6,83.27,Senior Unsecured,Unsecured,0,0.5411
SOV_185,Sovereign State of Elysia II,Sovereign,Sovereign,Brazil,A,3,,,,,101.6,0.606,0.0434,0.0452,4.7,51.25,Senior Unsecured,Unsecured,0,0.4108
SOV_186,Federation of Zenith II,Sovereign,Sovereign,South Africa,AA,2,,,,,44.3,0.3887,0.0385,0.0394,3.1,77.76,Senior Unsecured,Unsecured,0,0.3395
SOV_187,United Provinces of Arcadia II,Sovereign,Sovereign,Germany,A,3,,,,,81.3,0.3568,0.0407,0.0431,1.4,59.5,Senior Unsecured,Unsecured,0,0.4472
SOV_188,Emirate of Al-Jamil II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1015.6,1.4583,0.135,0.1366,2.6,44.48,Senior Secured,Financial Collateral,1,0.82
SOV_189,Republic of Thalassa II,Sovereign,Sovereign,Germany,BBB,4,,,,,217.3,0.8176,0.055,0.0567,5.5,63.78,Senior Unsecured,Unsecured,0,0.3156
SOV_190,Kingdom of Freya II,Sovereign,Sovereign,Germany,BB,5,,,,,343.9,0.8157,0.0676,0.0694,6.8,77.87,Senior Unsecured,Unsecured,0,0.5501
SOV_191,Union of Boreas II,Sovereign,Sovereign,India,A,3,,,,,93.1,0.6756,0.0425,0.0443,8.6,14.37,Senior Unsecured,Unsecured,0,0.6095
SOV_192,Republic of Zephyr II,Sovereign,Sovereign,Germany,A,3,,,,,93.8,0.6419,0.0429,0.0444,8.7,33.38,Senior Unsecured,Unsecured,0,0.3292
SOV_193,Empire of Aethelgard II,Sovereign,Sovereign,South Africa,A,3,,,,,105.9,0.5831,0.043,0.0456,4.1,135.79,Senior Unsecured,Unsecured,0,0.5559
SOV_194,Republic of Kaelen II,Sovereign,Sovereign,US,A,3,,,,,74.9,0.7405,0.0404,0.0425,4.1,22.44,Senior Unsecured,Unsecured,0,0.4556
SOV_195,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,South Africa,AA,2,,,,,52.3,0.4221,0.0375,0.0402,8.9,55.49,Senior Unsecured,Unsecured,0,0.3588
SOV_196,Republic of Valoria II,Sovereign,Sovereign,US,A,3,,,,,98.5,0.5576,0.0431,0.0448,3.4,73.67,Senior Unsecured,Unsecured,0,0.4836
SOV_197,Federal Republic of Oromia II,Sovereign,Sovereign,UK,BB,5,,,,,494.7,1.0774,0.0815,0.0845,3.3,53.4,Senior Unsecured,Unsecured,1,0.4468
SOV_198,Democratic Republic of Gaea II,Sovereign,Sovereign,Brazil,BBB,4,,,,,270.6,0.729,0.0612,0.0621,3.9,54.73,Senior Unsecured,Unsecured,0,0.4193
SOV_199,Kingdom of Hyperborea II,Sovereign,Sovereign,India,A,3,,,,,67.8,0.6101,0.0402,0.0418,3.2,87.53,Senior Unsecured,Unsecured,0,0.521
SOV_200,Republic of Austri II,Sovereign,Sovereign,India,B,6,,,,,717.4,1.2892,0.1043,0.1067,5.9,58.47,Senior Unsecured,Unsecured,1,0.3313
SOV_201,State of Vesper II,Sovereign,Sovereign,India,BB,5,,,,,494.1,1.0862,0.082,0.0844,4.0,71.38,Senior Unsecured,Unsecured,0,0.4595
SOV_202,Union of Valerius II,Sovereign,Sovereign,Brazil,BBB,4,,,,,183.2,0.7461,0.0538,0.0533,8.9,56.9,Senior Unsecured,Unsecured,0,0.4302
SOV_203,Republic of Eldoria II,Sovereign,Sovereign,UK,BBB,4,,,,,207.8,0.7824,0.0543,0.0558,7.1,46.45,Senior Unsecured,Unsecured,0,0.5083
SOV_204,Kingdom of Novaria II,Sovereign,Sovereign,South Africa,BB,5,,,,,426.3,0.9343,0.0752,0.0776,8.5,72.07,Senior Unsecured,Unsecured,0,0.4079
SOV_205,Sovereign State of Thaloria II,Sovereign,Sovereign,South Africa,AA,2,,,,,36.6,0.3908,0.0366,0.0387,6.2,40.89,Senior Secured,Financial Collateral,0,1.0
SOV_206,Federation of Asturia II,Sovereign,Sovereign,UK,BB,5,,,,,446.7,0.9614,0.0773,0.0797,8.0,241.7,Subordinated,Unsecured,0,0.2296
SOV_207,Republic of Lysandra II,Sovereign,Sovereign,US,B,6,,,,,688.8,1.0207,0.1027,0.1039,4.2,58.56,Senior Unsecured,Unsecured,1,0.5031
SOV_208,Republic of Patria II,Sovereign,Sovereign,South Africa,BBB,4,,,,,305.9,0.6134,0.0633,0.0656,3.8,54.0,Senior Unsecured,Unsecured,0,0.5636
SOV_209,Kingdom of Solaria II,Sovereign,Sovereign,UK,B,6,,,,,893.8,1.197,0.1233,0.1244,4.9,44.06,Senior Unsecured,Unsecured,1,0.3741
SOV_210,Commonwealth of Orion II,Sovereign,Sovereign,Germany,A,3,,,,,91.7,0.7301,0.0422,0.0442,3.7,45.2,Senior Unsecured,Unsecured,0,0.4391
SOV_211,Sovereign State of Elysia II,Sovereign,Sovereign,India,AAA,1,,,,,22.9,0.3216,0.0353,0.0373,9.3,41.92,Senior Unsecured,Unsecured,0,0.4794
SOV_212,Federation of Zenith II,Sovereign,Sovereign,South Africa,AA,2,,,,,44.8,0.531,0.0374,0.0395,4.7,70.19,Senior Unsecured,Unsecured,0,0.5304
SOV_213,United Provinces of Arcadia II,Sovereign,Sovereign,India,B,6,,,,,586.2,1.4025,0.0909,0.0936,5.8,90.41,Senior Unsecured,Unsecured,0,0.4435
SOV_214,Emirate of Al-Jamil II,Sovereign,Sovereign,Brazil,BBB,4,,,,,245.8,0.8127,0.058,0.0596,3.6,38.51,Senior Unsecured,Unsecured,0,0.3501
